experiment_id,script_name,timestamp,git_commit,hostname,device_type,device_name,dataset,dataset_variant,split_name,N,D,K_true,informative_ratio,noise_ratio,noise_sigma,data_seed,run_seed,method,prior_mode,baseline_name,beta,beta_mult,Tsplit,tau_mode,tau,tau_mult,lr,temp_start,temp_end,max_epochs,epochs_completed,final_K,split_count,first_split_epoch,last_split_epoch,split_epochs_json,ari,nmi,f1_feature,acc,selected_dims_count,selected_dims_ratio,mean_phi,median_phi,objective_final,objective_best,objective_gap,nll_final,kl_final,wallclock_total_sec,wallclock_stepA_sec,wallclock_train_sec,wallclock_split_diag_sec,wallclock_post_sec,time_per_epoch_sec,peak_memory_mb,status,timeout_flag,error_message,artifact_dir,runtime_axis,runtime_value,baseline_timeout_sec,baseline_converged_flag,source_runs_csv,sensitivity_factor,sensitivity_value,default_reference_value,fixed_data_flag
runtime_synth__synthetic_n1000_d5000_noise3.0__runtime_dscale__seed4__divi,run_divi_runtime_synth_direct.py,2026-03-25T12:43:14Z,unknown,x86_64,cpu,x86_64,synthetic,synthetic_n1000_d5000_noise3.0,runtime_dscale,1000,5000,3,0.002,0.998,3.0,20265325.0,4,divi,1.0,divi,1000.0,1.0,80.0,auto_entropy,7094.692666023363,1.0,0.01,1.0,0.1,300.0,300.0,4,3,80.0,240.0,"[80, 160, 240]",0.0132922401120356,0.0178712962744993,0.0085106382978723,0.387,2340.0,0.468,0.4694200158119201,0.4778343737125397,9102845.0,8693689.0,409156.0,8823334.0,279.5105285644531,165.19765945799736,8.85282562700013,155.83383109100032,0.2680947920016479,0.4956856860007974,0.5194461036366678,867.375,ok,False,,,D,5000,,True,outputs_revision/runtime_synth/runs.csv,,,,
runtime_synth__synthetic_n1000_d5000_noise3.0__runtime_dscale__seed4__kmeans_oracle,run_divi_runtime_synth_direct.py,2026-03-25T12:43:15Z,unknown,x86_64,cpu,x86_64,synthetic,synthetic_n1000_d5000_noise3.0,runtime_dscale,1000,5000,3,0.002,0.998,3.0,20265325.0,4,kmeans_oracle,,kmeans_oracle,,,,,,,,,,,,3,0,,,[],0.0007653740822829,0.0025895080022521,,0.365,,,,,,,,,,0.846736,,0.846736,,,,867.375,ok,False,,,D,5000,,True,outputs_revision/runtime_synth/runs.csv,,,,
runtime_synth__synthetic_n1000_d5000_noise3.0__runtime_dscale__seed4__gmm_oracle,run_divi_runtime_synth_direct.py,2026-03-25T12:44:59Z,unknown,x86_64,cpu,x86_64,synthetic,synthetic_n1000_d5000_noise3.0,runtime_dscale,1000,5000,3,0.002,0.998,3.0,20265325.0,4,gmm_oracle,,gmm_oracle,,,,,,,,,,,,3,0,,,[],0.0098690716606766,0.0114290788257187,,0.384,,,,,,,,,,104.342188,,104.342188,,,,867.375,ok,False,,,D,5000,,True,outputs_revision/runtime_synth/runs.csv,,,,
runtime_synth__synthetic_n1000_d5000_noise3.0__runtime_dscale__seed4__spkm,run_divi_runtime_synth_direct.py,2026-03-25T12:45:03Z,unknown,x86_64,cpu,x86_64,synthetic,synthetic_n1000_d5000_noise3.0,runtime_dscale,1000,5000,3,0.002,0.998,3.0,20265325.0,4,spkm,,spkm,,,,,,,,,,,,3,0,,,[],0.9940120180601144,0.9876086482064032,0.0223713646532438,0.998,884.0,0.1768,,,,,,,,4.132495,,4.132495,,,,867.375,ok,False,,,D,5000,,True,outputs_revision/runtime_synth/runs.csv,,,,
runtime_synth__synthetic_n200_d1000_noise3.0__runtime_nscale__seed0__divi,run_divi_runtime_synth_direct.py,2026-03-25T12:45:08Z,unknown,x86_64,cpu,x86_64,synthetic,synthetic_n200_d1000_noise3.0,runtime_nscale,200,1000,3,0.01,0.99,3.0,20260526.0,0,divi,1.0,divi,200.0,1.0,80.0,auto_entropy,1418.9385332046727,1.0,0.01,1.0,0.1,300.0,300.0,4,3,80.0,240.0,"[80, 160, 240]",0.2992530632759397,0.4144874551455406,0.0547945205479452,0.525,355.0,0.355,0.4174216389656067,0.4019424319267273,369460.0625,352503.0625,16957.0,358216.8125,56.2163200378418,4.885384916997282,1.1465170970004692,3.723266273002082,0.0102259450031851,0.0145351860010123,0.0124108875766736,867.3828125,ok,False,,,N,200,,True,outputs_revision/runtime_synth/runs.csv,,,,
runtime_synth__synthetic_n200_d1000_noise3.0__runtime_nscale__seed0__kmeans_oracle,run_divi_runtime_synth_direct.py,2026-03-25T12:45:08Z,unknown,x86_64,cpu,x86_64,synthetic,synthetic_n200_d1000_noise3.0,runtime_nscale,200,1000,3,0.01,0.99,3.0,20260526.0,0,kmeans_oracle,,kmeans_oracle,,,,,,,,,,,,3,0,,,[],0.0586498193949227,0.0652640397864257,,0.46,,,,,,,,,,0.043649,,0.043649,,,,867.3828125,ok,False,,,N,200,,True,outputs_revision/runtime_synth/runs.csv,,,,
runtime_synth__synthetic_n200_d1000_noise3.0__runtime_nscale__seed0__gmm_oracle,run_divi_runtime_synth_direct.py,2026-03-25T12:45:11Z,unknown,x86_64,cpu,x86_64,synthetic,synthetic_n200_d1000_noise3.0,runtime_nscale,200,1000,3,0.01,0.99,3.0,20260526.0,0,gmm_oracle,,gmm_oracle,,,,,,,,,,,,3,0,,,[],0.0305414573558579,0.0429901201589225,,0.445,,,,,,,,,,2.459585,,2.459585,,,,867.38671875,ok,False,,,N,200,,True,outputs_revision/runtime_synth/runs.csv,,,,
runtime_synth__synthetic_n200_d1000_noise3.0__runtime_nscale__seed0__spkm,run_divi_runtime_synth_direct.py,2026-03-25T12:45:11Z,unknown,x86_64,cpu,x86_64,synthetic,synthetic_n200_d1000_noise3.0,runtime_nscale,200,1000,3,0.01,0.99,3.0,20260526.0,0,spkm,,spkm,,,,,,,,,,,,3,0,,,[],1.0,1.0,0.091743119266055,1.0,208.0,0.208,,,,,,,,0.561899,,0.561899,,,,867.38671875,ok,False,,,N,200,,True,outputs_revision/runtime_synth/runs.csv,,,,
runtime_synth__synthetic_n200_d1000_noise3.0__runtime_nscale__seed1__divi,run_divi_runtime_synth_direct.py,2026-03-25T12:45:16Z,unknown,x86_64,cpu,x86_64,synthetic,synthetic_n200_d1000_noise3.0,runtime_nscale,200,1000,3,0.01,0.99,3.0,20260526.0,1,divi,1.0,divi,200.0,1.0,80.0,auto_entropy,1418.9385332046727,1.0,0.01,1.0,0.1,300.0,300.0,4,3,80.0,240.0,"[80, 160, 240]",0.2706912640259752,0.38175910715158,0.0544959128065395,0.475,357.0,0.357,0.4170151352882385,0.3966495096683502,369473.6875,351830.5,17643.1875,358278.375,55.9765853881836,4.809047954000562,1.4354195419982716,3.3614461549987027,0.0094187940048868,0.0111187580005207,0.0112048205166623,867.38671875,ok,False,,,N,200,,True,outputs_revision/runtime_synth/runs.csv,,,,
runtime_synth__synthetic_n200_d1000_noise3.0__runtime_nscale__seed1__kmeans_oracle,run_divi_runtime_synth_direct.py,2026-03-25T12:45:16Z,unknown,x86_64,cpu,x86_64,synthetic,synthetic_n200_d1000_noise3.0,runtime_nscale,200,1000,3,0.01,0.99,3.0,20260526.0,1,kmeans_oracle,,kmeans_oracle,,,,,,,,,,,,3,0,,,[],0.0367123515098068,0.0357216230482326,,0.445,,,,,,,,,,0.037621,,0.037621,,,,867.38671875,ok,False,,,N,200,,True,outputs_revision/runtime_synth/runs.csv,,,,
runtime_synth__synthetic_n200_d1000_noise3.0__runtime_nscale__seed1__gmm_oracle,run_divi_runtime_synth_direct.py,2026-03-25T12:45:18Z,unknown,x86_64,cpu,x86_64,synthetic,synthetic_n200_d1000_noise3.0,runtime_nscale,200,1000,3,0.01,0.99,3.0,20260526.0,1,gmm_oracle,,gmm_oracle,,,,,,,,,,,,3,0,,,[],0.0111918311377428,0.0219751477270911,,0.395,,,,,,,,,,1.503835,,1.503835,,,,867.38671875,ok,False,,,N,200,,True,outputs_revision/runtime_synth/runs.csv,,,,
runtime_synth__synthetic_n200_d1000_noise3.0__runtime_nscale__seed1__spkm,run_divi_runtime_synth_direct.py,2026-03-25T12:45:18Z,unknown,x86_64,cpu,x86_64,synthetic,synthetic_n200_d1000_noise3.0,runtime_nscale,200,1000,3,0.01,0.99,3.0,20260526.0,1,spkm,,spkm,,,,,,,,,,,,3,0,,,[],1.0,1.0,0.091743119266055,1.0,208.0,0.208,,,,,,,,0.142741,,0.142741,,,,867.38671875,ok,False,,,N,200,,True,outputs_revision/runtime_synth/runs.csv,,,,
runtime_synth__synthetic_n200_d1000_noise3.0__runtime_nscale__seed2__divi,run_divi_runtime_synth_direct.py,2026-03-25T12:45:23Z,unknown,x86_64,cpu,x86_64,synthetic,synthetic_n200_d1000_noise3.0,runtime_nscale,200,1000,3,0.01,0.99,3.0,20260526.0,2,divi,1.0,divi,200.0,1.0,80.0,auto_entropy,1418.9385332046727,1.0,0.01,1.0,0.1,300.0,300.0,4,3,80.0,240.0,"[80, 160, 240]",0.339286775480786,0.44297805843437,0.0549450549450549,0.58,354.0,0.354,0.4158817529678345,0.3945623636245727,369424.84375,353151.875,16272.96875,358415.0625,55.04893112182617,5.035496675998729,1.1608631779999996,3.859840837001684,0.0110887699993327,0.0137308279990975,0.0128661361233389,867.38671875,ok,False,,,N,200,,True,outputs_revision/runtime_synth/runs.csv,,,,
runtime_synth__synthetic_n200_d1000_noise3.0__runtime_nscale__seed2__kmeans_oracle,run_divi_runtime_synth_direct.py,2026-03-25T12:45:23Z,unknown,x86_64,cpu,x86_64,synthetic,synthetic_n200_d1000_noise3.0,runtime_nscale,200,1000,3,0.01,0.99,3.0,20260526.0,2,kmeans_oracle,,kmeans_oracle,,,,,,,,,,,,3,0,,,[],0.03869483324588,0.0546612755561403,,0.46,,,,,,,,,,0.377853,,0.377853,,,,867.38671875,ok,False,,,N,200,,True,outputs_revision/runtime_synth/runs.csv,,,,
runtime_synth__synthetic_n200_d1000_noise3.0__runtime_nscale__seed2__gmm_oracle,run_divi_runtime_synth_direct.py,2026-03-25T12:45:26Z,unknown,x86_64,cpu,x86_64,synthetic,synthetic_n200_d1000_noise3.0,runtime_nscale,200,1000,3,0.01,0.99,3.0,20260526.0,2,gmm_oracle,,gmm_oracle,,,,,,,,,,,,3,0,,,[],0.0217793984781645,0.043098285014311,,0.415,,,,,,,,,,2.551545,,2.551545,,,,867.38671875,ok,False,,,N,200,,True,outputs_revision/runtime_synth/runs.csv,,,,
runtime_synth__synthetic_n200_d1000_noise3.0__runtime_nscale__seed2__spkm,run_divi_runtime_synth_direct.py,2026-03-25T12:45:26Z,unknown,x86_64,cpu,x86_64,synthetic,synthetic_n200_d1000_noise3.0,runtime_nscale,200,1000,3,0.01,0.99,3.0,20260526.0,2,spkm,,spkm,,,,,,,,,,,,3,0,,,[],1.0,1.0,0.091743119266055,1.0,208.0,0.208,,,,,,,,0.138765,,0.138765,,,,867.38671875,ok,False,,,N,200,,True,outputs_revision/runtime_synth/runs.csv,,,,
runtime_synth__synthetic_n200_d1000_noise3.0__runtime_nscale__seed3__divi,run_divi_runtime_synth_direct.py,2026-03-25T12:45:31Z,unknown,x86_64,cpu,x86_64,synthetic,synthetic_n200_d1000_noise3.0,runtime_nscale,200,1000,3,0.01,0.99,3.0,20260526.0,3,divi,1.0,divi,200.0,1.0,80.0,auto_entropy,1418.9385332046727,1.0,0.01,1.0,0.1,300.0,300.0,4,3,80.0,240.0,"[80, 160, 240]",0.2758464938710653,0.3870576994899919,0.0558659217877094,0.475,348.0,0.348,0.4160811901092529,0.3921027779579162,369432.75,352427.25,17005.5,358399.3125,55.16716003417969,4.7159628859990335,1.147427633000916,3.5560644830002275,0.0101538260023517,0.0113068579994433,0.0118535482766674,867.38671875,ok,False,,,N,200,,True,outputs_revision/runtime_synth/runs.csv,,,,
runtime_synth__synthetic_n200_d1000_noise3.0__runtime_nscale__seed3__kmeans_oracle,run_divi_runtime_synth_direct.py,2026-03-25T12:45:31Z,unknown,x86_64,cpu,x86_64,synthetic,synthetic_n200_d1000_noise3.0,runtime_nscale,200,1000,3,0.01,0.99,3.0,20260526.0,3,kmeans_oracle,,kmeans_oracle,,,,,,,,,,,,3,0,,,[],0.1145382258790332,0.1186262427771677,,0.51,,,,,,,,,,0.036361,,0.036361,,,,867.38671875,ok,False,,,N,200,,True,outputs_revision/runtime_synth/runs.csv,,,,
runtime_synth__synthetic_n200_d1000_noise3.0__runtime_nscale__seed3__gmm_oracle,run_divi_runtime_synth_direct.py,2026-03-25T12:45:32Z,unknown,x86_64,cpu,x86_64,synthetic,synthetic_n200_d1000_noise3.0,runtime_nscale,200,1000,3,0.01,0.99,3.0,20260526.0,3,gmm_oracle,,gmm_oracle,,,,,,,,,,,,3,0,,,[],0.1145382258790332,0.1186262427771677,,0.51,,,,,,,,,,1.39928,,1.39928,,,,867.38671875,ok,False,,,N,200,,True,outputs_revision/runtime_synth/runs.csv,,,,
runtime_synth__synthetic_n200_d1000_noise3.0__runtime_nscale__seed3__spkm,run_divi_runtime_synth_direct.py,2026-03-25T12:45:32Z,unknown,x86_64,cpu,x86_64,synthetic,synthetic_n200_d1000_noise3.0,runtime_nscale,200,1000,3,0.01,0.99,3.0,20260526.0,3,spkm,,spkm,,,,,,,,,,,,3,0,,,[],1.0,1.0,0.091743119266055,1.0,208.0,0.208,,,,,,,,0.135717,,0.135717,,,,867.38671875,ok,False,,,N,200,,True,outputs_revision/runtime_synth/runs.csv,,,,
runtime_synth__synthetic_n200_d1000_noise3.0__runtime_nscale__seed4__divi,run_divi_runtime_synth_direct.py,2026-03-25T12:45:37Z,unknown,x86_64,cpu,x86_64,synthetic,synthetic_n200_d1000_noise3.0,runtime_nscale,200,1000,3,0.01,0.99,3.0,20260526.0,4,divi,1.0,divi,200.0,1.0,80.0,auto_entropy,1418.9385332046727,1.0,0.01,1.0,0.1,300.0,300.0,4,3,80.0,240.0,"[80, 160, 240]",0.2782328674864159,0.3911969637108858,0.05420054200542,0.495,359.0,0.359,0.4170288741588592,0.3923447728157043,369502.28125,353047.96875,16454.3125,358307.78125,55.97251129150391,4.93130494900106,1.158264984998823,3.75910589400155,0.0104883700005302,0.0129213449981762,0.0125303529800051,867.38671875,ok,False,,,N,200,,True,outputs_revision/runtime_synth/runs.csv,,,,
runtime_synth__synthetic_n200_d1000_noise3.0__runtime_nscale__seed4__kmeans_oracle,run_divi_runtime_synth_direct.py,2026-03-25T12:45:37Z,unknown,x86_64,cpu,x86_64,synthetic,synthetic_n200_d1000_noise3.0,runtime_nscale,200,1000,3,0.01,0.99,3.0,20260526.0,4,kmeans_oracle,,kmeans_oracle,,,,,,,,,,,,3,0,,,[],0.0094138491098073,0.0272204530028312,,0.395,,,,,,,,,,0.119647,,0.119647,,,,867.38671875,ok,False,,,N,200,,True,outputs_revision/runtime_synth/runs.csv,,,,
runtime_synth__synthetic_n200_d1000_noise3.0__runtime_nscale__seed4__gmm_oracle,run_divi_runtime_synth_direct.py,2026-03-25T12:45:39Z,unknown,x86_64,cpu,x86_64,synthetic,synthetic_n200_d1000_noise3.0,runtime_nscale,200,1000,3,0.01,0.99,3.0,20260526.0,4,gmm_oracle,,gmm_oracle,,,,,,,,,,,,3,0,,,[],0.0121609122852748,0.0182694003520695,,0.4,,,,,,,,,,1.894517,,1.894517,,,,867.38671875,ok,False,,,N,200,,True,outputs_revision/runtime_synth/runs.csv,,,,
runtime_synth__synthetic_n200_d1000_noise3.0__runtime_nscale__seed4__spkm,run_divi_runtime_synth_direct.py,2026-03-25T12:45:39Z,unknown,x86_64,cpu,x86_64,synthetic,synthetic_n200_d1000_noise3.0,runtime_nscale,200,1000,3,0.01,0.99,3.0,20260526.0,4,spkm,,spkm,,,,,,,,,,,,3,0,,,[],1.0,1.0,0.091743119266055,1.0,208.0,0.208,,,,,,,,0.140709,,0.140709,,,,867.38671875,ok,False,,,N,200,,True,outputs_revision/runtime_synth/runs.csv,,,,
runtime_synth__synthetic_n500_d1000_noise3.0__runtime_nscale__seed0__divi,run_divi_runtime_synth_direct.py,2026-03-25T12:45:50Z,unknown,x86_64,cpu,x86_64,synthetic,synthetic_n500_d1000_noise3.0,runtime_nscale,500,1000,3,0.01,0.99,3.0,20260826.0,0,divi,1.0,divi,500.0,1.0,80.0,auto_entropy,1418.9385332046727,1.0,0.01,1.0,0.1,300.0,300.0,4,3,80.0,240.0,"[80, 160, 240]",0.7414338815172202,0.7699525626176648,0.2439024390243902,0.816,72.0,0.072,0.2805953621864319,0.2539852559566498,965723.5,938021.5625,27701.9375,941639.375,48.16828918457031,10.654071869998006,1.375803420000011,9.246515260998422,0.0249993549987266,0.0304458399987197,0.0308217175366614,867.38671875,ok,False,,,N,500,,True,outputs_revision/runtime_synth/runs.csv,,,,
runtime_synth__synthetic_n500_d1000_noise3.0__runtime_nscale__seed0__kmeans_oracle,run_divi_runtime_synth_direct.py,2026-03-25T12:45:51Z,unknown,x86_64,cpu,x86_64,synthetic,synthetic_n500_d1000_noise3.0,runtime_nscale,500,1000,3,0.01,0.99,3.0,20260826.0,0,kmeans_oracle,,kmeans_oracle,,,,,,,,,,,,3,0,,,[],0.3651290846767301,0.3949643690944168,,0.612,,,,,,,,,,0.692527,,0.692527,,,,867.38671875,ok,False,,,N,500,,True,outputs_revision/runtime_synth/runs.csv,,,,
runtime_synth__synthetic_n500_d1000_noise3.0__runtime_nscale__seed0__gmm_oracle,run_divi_runtime_synth_direct.py,2026-03-25T12:45:53Z,unknown,x86_64,cpu,x86_64,synthetic,synthetic_n500_d1000_noise3.0,runtime_nscale,500,1000,3,0.01,0.99,3.0,20260826.0,0,gmm_oracle,,gmm_oracle,,,,,,,,,,,,3,0,,,[],0.4157804916216244,0.440532974979848,,0.648,,,,,,,,,,2.277794,,2.277794,,,,867.38671875,ok,False,,,N,500,,True,outputs_revision/runtime_synth/runs.csv,,,,
runtime_synth__synthetic_n500_d1000_noise3.0__runtime_nscale__seed0__spkm,run_divi_runtime_synth_direct.py,2026-03-25T12:45:53Z,unknown,x86_64,cpu,x86_64,synthetic,synthetic_n500_d1000_noise3.0,runtime_nscale,500,1000,3,0.01,0.99,3.0,20260826.0,0,spkm,,spkm,,,,,,,,,,,,3,0,,,[],1.0,1.0,0.0415800415800415,1.0,471.0,0.471,,,,,,,,0.374237,,0.374237,,,,867.38671875,ok,False,,,N,500,,True,outputs_revision/runtime_synth/runs.csv,,,,
runtime_synth__synthetic_n500_d1000_noise3.0__runtime_nscale__seed1__divi,run_divi_runtime_synth_direct.py,2026-03-25T12:46:04Z,unknown,x86_64,cpu,x86_64,synthetic,synthetic_n500_d1000_noise3.0,runtime_nscale,500,1000,3,0.01,0.99,3.0,20260826.0,1,divi,1.0,divi,500.0,1.0,80.0,auto_entropy,1418.9385332046727,1.0,0.01,1.0,0.1,300.0,300.0,4,3,80.0,240.0,"[80, 160, 240]",0.6791095829688009,0.7081717597300375,0.2298850574712643,0.762,77.0,0.077,0.2815124988555908,0.2546587586402893,965940.4375,936005.9375,29934.5,941532.75,48.81538772583008,11.013727535999353,1.3893388840006082,9.5875738370014,0.0263681079959496,0.0353588840007432,0.0319585794566713,867.38671875,ok,False,,,N,500,,True,outputs_revision/runtime_synth/runs.csv,,,,
runtime_synth__synthetic_n500_d1000_noise3.0__runtime_nscale__seed1__kmeans_oracle,run_divi_runtime_synth_direct.py,2026-03-25T12:46:05Z,unknown,x86_64,cpu,x86_64,synthetic,synthetic_n500_d1000_noise3.0,runtime_nscale,500,1000,3,0.01,0.99,3.0,20260826.0,1,kmeans_oracle,,kmeans_oracle,,,,,,,,,,,,3,0,,,[],0.34919400958281,0.3764640150071291,,0.598,,,,,,,,,,0.383734,,0.383734,,,,867.38671875,ok,False,,,N,500,,True,outputs_revision/runtime_synth/runs.csv,,,,
runtime_synth__synthetic_n500_d1000_noise3.0__runtime_nscale__seed1__gmm_oracle,run_divi_runtime_synth_direct.py,2026-03-25T12:46:07Z,unknown,x86_64,cpu,x86_64,synthetic,synthetic_n500_d1000_noise3.0,runtime_nscale,500,1000,3,0.01,0.99,3.0,20260826.0,1,gmm_oracle,,gmm_oracle,,,,,,,,,,,,3,0,,,[],0.3416733068068764,0.3616955762945346,,0.634,,,,,,,,,,1.871743,,1.871743,,,,867.38671875,ok,False,,,N,500,,True,outputs_revision/runtime_synth/runs.csv,,,,
runtime_synth__synthetic_n500_d1000_noise3.0__runtime_nscale__seed1__spkm,run_divi_runtime_synth_direct.py,2026-03-25T12:46:07Z,unknown,x86_64,cpu,x86_64,synthetic,synthetic_n500_d1000_noise3.0,runtime_nscale,500,1000,3,0.01,0.99,3.0,20260826.0,1,spkm,,spkm,,,,,,,,,,,,3,0,,,[],1.0,1.0,0.0415800415800415,1.0,471.0,0.471,,,,,,,,0.416097,,0.416097,,,,867.38671875,ok,False,,,N,500,,True,outputs_revision/runtime_synth/runs.csv,,,,
runtime_synth__synthetic_n500_d1000_noise3.0__runtime_nscale__seed2__divi,run_divi_runtime_synth_direct.py,2026-03-25T12:46:18Z,unknown,x86_64,cpu,x86_64,synthetic,synthetic_n500_d1000_noise3.0,runtime_nscale,500,1000,3,0.01,0.99,3.0,20260826.0,2,divi,1.0,divi,500.0,1.0,80.0,auto_entropy,1418.9385332046727,1.0,0.01,1.0,0.1,300.0,300.0,4,3,80.0,240.0,"[80, 160, 240]",0.7059485071173027,0.7456583610126141,0.2531645569620253,0.792,69.0,0.069,0.2805094122886657,0.2494677007198333,965743.375,938272.3125,27471.0625,941705.125,48.07646560668945,10.912319380000554,1.4673793660003869,9.414974057999643,0.0260440469974128,0.0284296659992833,0.0313832468599988,867.38671875,ok,False,,,N,500,,True,outputs_revision/runtime_synth/runs.csv,,,,
runtime_synth__synthetic_n500_d1000_noise3.0__runtime_nscale__seed2__kmeans_oracle,run_divi_runtime_synth_direct.py,2026-03-25T12:46:18Z,unknown,x86_64,cpu,x86_64,synthetic,synthetic_n500_d1000_noise3.0,runtime_nscale,500,1000,3,0.01,0.99,3.0,20260826.0,2,kmeans_oracle,,kmeans_oracle,,,,,,,,,,,,3,0,,,[],0.4022235364493603,0.4256073301397298,,0.644,,,,,,,,,,0.216601,,0.216601,,,,867.38671875,ok,False,,,N,500,,True,outputs_revision/runtime_synth/runs.csv,,,,
runtime_synth__synthetic_n500_d1000_noise3.0__runtime_nscale__seed2__gmm_oracle,run_divi_runtime_synth_direct.py,2026-03-25T12:46:20Z,unknown,x86_64,cpu,x86_64,synthetic,synthetic_n500_d1000_noise3.0,runtime_nscale,500,1000,3,0.01,0.99,3.0,20260826.0,2,gmm_oracle,,gmm_oracle,,,,,,,,,,,,3,0,,,[],0.3818278650225678,0.3986623445647697,,0.636,,,,,,,,,,1.895559,,1.895559,,,,867.38671875,ok,False,,,N,500,,True,outputs_revision/runtime_synth/runs.csv,,,,
runtime_synth__synthetic_n500_d1000_noise3.0__runtime_nscale__seed2__spkm,run_divi_runtime_synth_direct.py,2026-03-25T12:46:21Z,unknown,x86_64,cpu,x86_64,synthetic,synthetic_n500_d1000_noise3.0,runtime_nscale,500,1000,3,0.01,0.99,3.0,20260826.0,2,spkm,,spkm,,,,,,,,,,,,3,0,,,[],1.0,1.0,0.0415800415800415,1.0,471.0,0.471,,,,,,,,0.372871,,0.372871,,,,867.38671875,ok,False,,,N,500,,True,outputs_revision/runtime_synth/runs.csv,,,,
runtime_synth__synthetic_n500_d1000_noise3.0__runtime_nscale__seed3__divi,run_divi_runtime_synth_direct.py,2026-03-25T12:46:31Z,unknown,x86_64,cpu,x86_64,synthetic,synthetic_n500_d1000_noise3.0,runtime_nscale,500,1000,3,0.01,0.99,3.0,20260826.0,3,divi,1.0,divi,500.0,1.0,80.0,auto_entropy,1418.9385332046727,1.0,0.01,1.0,0.1,300.0,300.0,4,3,80.0,240.0,"[80, 160, 240]",0.6482742645445949,0.6967100644818497,0.2409638554216867,0.742,73.0,0.073,0.2806745767593384,0.2496041059494018,965888.125,936634.9375,29253.1875,941804.75,48.16676330566406,10.511194737999176,1.3288935290001973,9.148069635000866,0.0283058380045986,0.032799544998852,0.0304935654500028,867.38671875,ok,False,,,N,500,,True,outputs_revision/runtime_synth/runs.csv,,,,
runtime_synth__synthetic_n500_d1000_noise3.0__runtime_nscale__seed3__kmeans_oracle,run_divi_runtime_synth_direct.py,2026-03-25T12:46:31Z,unknown,x86_64,cpu,x86_64,synthetic,synthetic_n500_d1000_noise3.0,runtime_nscale,500,1000,3,0.01,0.99,3.0,20260826.0,3,kmeans_oracle,,kmeans_oracle,,,,,,,,,,,,3,0,,,[],0.359468079919609,0.4206258578144751,,0.608,,,,,,,,,,0.214773,,0.214773,,,,867.38671875,ok,False,,,N,500,,True,outputs_revision/runtime_synth/runs.csv,,,,
runtime_synth__synthetic_n500_d1000_noise3.0__runtime_nscale__seed3__gmm_oracle,run_divi_runtime_synth_direct.py,2026-03-25T12:46:33Z,unknown,x86_64,cpu,x86_64,synthetic,synthetic_n500_d1000_noise3.0,runtime_nscale,500,1000,3,0.01,0.99,3.0,20260826.0,3,gmm_oracle,,gmm_oracle,,,,,,,,,,,,3,0,,,[],0.3568041983441514,0.4057127914634659,,0.606,,,,,,,,,,1.902574,,1.902574,,,,867.38671875,ok,False,,,N,500,,True,outputs_revision/runtime_synth/runs.csv,,,,
runtime_synth__synthetic_n500_d1000_noise3.0__runtime_nscale__seed3__spkm,run_divi_runtime_synth_direct.py,2026-03-25T12:46:34Z,unknown,x86_64,cpu,x86_64,synthetic,synthetic_n500_d1000_noise3.0,runtime_nscale,500,1000,3,0.01,0.99,3.0,20260826.0,3,spkm,,spkm,,,,,,,,,,,,3,0,,,[],1.0,1.0,0.0415800415800415,1.0,471.0,0.471,,,,,,,,0.384351,,0.384351,,,,867.38671875,ok,False,,,N,500,,True,outputs_revision/runtime_synth/runs.csv,,,,
runtime_synth__synthetic_n500_d1000_noise3.0__runtime_nscale__seed4__divi,run_divi_runtime_synth_direct.py,2026-03-25T12:46:44Z,unknown,x86_64,cpu,x86_64,synthetic,synthetic_n500_d1000_noise3.0,runtime_nscale,500,1000,3,0.01,0.99,3.0,20260826.0,4,divi,1.0,divi,500.0,1.0,80.0,auto_entropy,1418.9385332046727,1.0,0.01,1.0,0.1,300.0,300.0,4,3,80.0,240.0,"[80, 160, 240]",0.7229713123746909,0.7619800033890214,0.2352941176470588,0.796,75.0,0.075,0.2815297245979309,0.2537228167057037,965740.6875,936855.0,28885.6875,941355.375,48.77058410644531,10.80058926300262,1.4067303749980056,9.356615699998656,0.0287257819982187,0.0322141990000091,0.0311887189999955,867.38671875,ok,False,,,N,500,,True,outputs_revision/runtime_synth/runs.csv,,,,
runtime_synth__synthetic_n500_d1000_noise3.0__runtime_nscale__seed4__kmeans_oracle,run_divi_runtime_synth_direct.py,2026-03-25T12:46:45Z,unknown,x86_64,cpu,x86_64,synthetic,synthetic_n500_d1000_noise3.0,runtime_nscale,500,1000,3,0.01,0.99,3.0,20260826.0,4,kmeans_oracle,,kmeans_oracle,,,,,,,,,,,,3,0,,,[],0.3356071737872617,0.3502306245631238,,0.604,,,,,,,,,,0.176185,,0.176185,,,,867.38671875,ok,False,,,N,500,,True,outputs_revision/runtime_synth/runs.csv,,,,
runtime_synth__synthetic_n500_d1000_noise3.0__runtime_nscale__seed4__gmm_oracle,run_divi_runtime_synth_direct.py,2026-03-25T12:46:46Z,unknown,x86_64,cpu,x86_64,synthetic,synthetic_n500_d1000_noise3.0,runtime_nscale,500,1000,3,0.01,0.99,3.0,20260826.0,4,gmm_oracle,,gmm_oracle,,,,,,,,,,,,3,0,,,[],0.3356071737872617,0.3502306245631238,,0.604,,,,,,,,,,1.772607,,1.772607,,,,867.38671875,ok,False,,,N,500,,True,outputs_revision/runtime_synth/runs.csv,,,,
