experiment_id,script_name,timestamp,git_commit,hostname,device_type,device_name,dataset,dataset_variant,split_name,N,D,K_true,informative_ratio,noise_ratio,noise_sigma,data_seed,run_seed,method,prior_mode,baseline_name,beta,beta_mult,Tsplit,tau_mode,tau,tau_mult,lr,temp_start,temp_end,max_epochs,epochs_completed,final_K,split_count,first_split_epoch,last_split_epoch,split_epochs_json,ari,nmi,f1_feature,acc,selected_dims_count,selected_dims_ratio,mean_phi,median_phi,objective_final,objective_best,objective_gap,nll_final,kl_final,wallclock_total_sec,wallclock_stepA_sec,wallclock_train_sec,wallclock_split_diag_sec,wallclock_post_sec,time_per_epoch_sec,peak_memory_mb,status,timeout_flag,error_message,artifact_dir,runtime_axis,runtime_value,baseline_timeout_sec,baseline_converged_flag
runtime_synth__synthetic_n1000_d1000_noise3.0__runtime_dscale__seed1__kmeans_oracle,run_divi_runtime_synth.py,2026-03-25T08:17:59Z,unknown,x86_64,cpu,x86_64,synthetic,synthetic_n1000_d1000_noise3.0,runtime_dscale,1000,1000,3,0.01,0.99,3.0,20261325,1,kmeans_oracle,nan,kmeans_oracle,nan,nan,nan,,nan,nan,nan,nan,nan,nan,nan,3,0,nan,nan,[],0.45525929293501605,0.4964204170726029,nan,0.678,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.414422,nan,0.414422,nan,nan,nan,838.2265625,ok,False,,,D,1000,nan,True
runtime_synth__synthetic_n1000_d1000_noise3.0__runtime_dscale__seed1__gmm_oracle,run_divi_runtime_synth.py,2026-03-25T08:18:04Z,unknown,x86_64,cpu,x86_64,synthetic,synthetic_n1000_d1000_noise3.0,runtime_dscale,1000,1000,3,0.01,0.99,3.0,20261325,1,gmm_oracle,nan,gmm_oracle,nan,nan,nan,,nan,nan,nan,nan,nan,nan,nan,3,0,nan,nan,[],0.4462430264204144,0.4978516497120865,nan,0.664,nan,nan,nan,nan,nan,nan,nan,nan,nan,4.582896,nan,4.582896,nan,nan,nan,838.2265625,ok,False,,,D,1000,nan,True
runtime_synth__synthetic_n1000_d1000_noise3.0__runtime_dscale__seed1__spkm,run_divi_runtime_synth.py,2026-03-25T08:18:05Z,unknown,x86_64,cpu,x86_64,synthetic,synthetic_n1000_d1000_noise3.0,runtime_dscale,1000,1000,3,0.01,0.99,3.0,20261325,1,spkm,nan,spkm,nan,nan,nan,,nan,nan,nan,nan,nan,nan,nan,3,0,nan,nan,[],0.9970015045323003,0.9938029489046497,nan,0.999,873,0.873,nan,nan,nan,nan,nan,nan,nan,1.006308,nan,1.006308,nan,nan,nan,838.2265625,ok,False,,,D,1000,nan,True
runtime_synth__synthetic_n1000_d1000_noise3.0__runtime_dscale__seed2__divi,run_divi_runtime_synth.py,2026-03-25T08:18:27Z,unknown,x86_64,cpu,x86_64,synthetic,synthetic_n1000_d1000_noise3.0,runtime_dscale,1000,1000,3,0.01,0.99,3.0,20261325,2,divi,1,divi,1000.0,1.0,80,auto_entropy,1418.9385332046727,1.0,0.01,1.0,0.1,300,300,4,3,80,240,"[80, 160, 240]",0.8632480773418789,0.8892660408344389,nan,0.843,37,0.037,0.25237444043159485,0.22806325554847717,1945203.75,1889422.75,55781.0,1902286.375,42.917396545410156,21.57656729700011,1.8516325659993527,19.66480700200009,0.05769738400067581,0.05762959999992745,0.06554935667333363,822.96875,ok,False,,,D,1000,nan,True
runtime_synth__synthetic_n1000_d1000_noise3.0__runtime_dscale__seed2__kmeans_oracle,run_divi_runtime_synth.py,2026-03-25T08:18:27Z,unknown,x86_64,cpu,x86_64,synthetic,synthetic_n1000_d1000_noise3.0,runtime_dscale,1000,1000,3,0.01,0.99,3.0,20261325,2,kmeans_oracle,nan,kmeans_oracle,nan,nan,nan,,nan,nan,nan,nan,nan,nan,nan,3,0,nan,nan,[],0.41050369754460747,0.44387835585477253,nan,0.698,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.504064,nan,0.504064,nan,nan,nan,822.96875,ok,False,,,D,1000,nan,True
runtime_synth__synthetic_n1000_d1000_noise3.0__runtime_dscale__seed2__gmm_oracle,run_divi_runtime_synth.py,2026-03-25T08:18:31Z,unknown,x86_64,cpu,x86_64,synthetic,synthetic_n1000_d1000_noise3.0,runtime_dscale,1000,1000,3,0.01,0.99,3.0,20261325,2,gmm_oracle,nan,gmm_oracle,nan,nan,nan,,nan,nan,nan,nan,nan,nan,nan,3,0,nan,nan,[],0.40051136792412545,0.4461571061524615,nan,0.652,nan,nan,nan,nan,nan,nan,nan,nan,nan,4.071938,nan,4.071938,nan,nan,nan,822.96875,ok,False,,,D,1000,nan,True
runtime_synth__synthetic_n1000_d1000_noise3.0__runtime_dscale__seed2__spkm,run_divi_runtime_synth.py,2026-03-25T08:18:32Z,unknown,x86_64,cpu,x86_64,synthetic,synthetic_n1000_d1000_noise3.0,runtime_dscale,1000,1000,3,0.01,0.99,3.0,20261325,2,spkm,nan,spkm,nan,nan,nan,,nan,nan,nan,nan,nan,nan,nan,3,0,nan,nan,[],0.9970015045323003,0.9938029489046497,nan,0.999,873,0.873,nan,nan,nan,nan,nan,nan,nan,0.813942,nan,0.813942,nan,nan,nan,822.96875,ok,False,,,D,1000,nan,True
runtime_synth__synthetic_n1000_d1000_noise3.0__runtime_dscale__seed3__divi,run_divi_runtime_synth.py,2026-03-25T08:18:51Z,unknown,x86_64,cpu,x86_64,synthetic,synthetic_n1000_d1000_noise3.0,runtime_dscale,1000,1000,3,0.01,0.99,3.0,20261325,3,divi,1,divi,1000.0,1.0,80,auto_entropy,1418.9385332046727,1.0,0.01,1.0,0.1,300,300,4,3,80,240,"[80, 160, 240]",0.8661373299770324,0.8847893035866942,nan,0.871,39,0.039,0.2534260153770447,0.225983664393425,1945535.875,1894870.0,50665.875,1901808.0,43.72792053222656,18.958784563000336,1.6092162220002137,17.290272819000165,0.05175943899939739,0.05689490199983993,0.05763424273000055,815.33984375,ok,False,,,D,1000,nan,True
runtime_synth__synthetic_n1000_d1000_noise3.0__runtime_dscale__seed3__kmeans_oracle,run_divi_runtime_synth.py,2026-03-25T08:18:51Z,unknown,x86_64,cpu,x86_64,synthetic,synthetic_n1000_d1000_noise3.0,runtime_dscale,1000,1000,3,0.01,0.99,3.0,20261325,3,kmeans_oracle,nan,kmeans_oracle,nan,nan,nan,,nan,nan,nan,nan,nan,nan,nan,3,0,nan,nan,[],0.4282686561963897,0.4608724480029592,nan,0.694,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.380354,nan,0.380354,nan,nan,nan,815.33984375,ok,False,,,D,1000,nan,True
runtime_synth__synthetic_n1000_d1000_noise3.0__runtime_dscale__seed3__gmm_oracle,run_divi_runtime_synth.py,2026-03-25T08:18:54Z,unknown,x86_64,cpu,x86_64,synthetic,synthetic_n1000_d1000_noise3.0,runtime_dscale,1000,1000,3,0.01,0.99,3.0,20261325,3,gmm_oracle,nan,gmm_oracle,nan,nan,nan,,nan,nan,nan,nan,nan,nan,nan,3,0,nan,nan,[],0.4321396868574484,0.4629086004925288,nan,0.671,nan,nan,nan,nan,nan,nan,nan,nan,nan,2.792646,nan,2.792646,nan,nan,nan,815.33984375,ok,False,,,D,1000,nan,True
runtime_synth__synthetic_n1000_d1000_noise3.0__runtime_dscale__seed3__spkm,run_divi_runtime_synth.py,2026-03-25T08:18:56Z,unknown,x86_64,cpu,x86_64,synthetic,synthetic_n1000_d1000_noise3.0,runtime_dscale,1000,1000,3,0.01,0.99,3.0,20261325,3,spkm,nan,spkm,nan,nan,nan,,nan,nan,nan,nan,nan,nan,nan,3,0,nan,nan,[],0.9970015045323003,0.9938029489046497,nan,0.999,873,0.873,nan,nan,nan,nan,nan,nan,nan,2.235939,nan,2.235939,nan,nan,nan,815.33984375,ok,False,,,D,1000,nan,True
runtime_synth__synthetic_n1000_d1000_noise3.0__runtime_dscale__seed4__divi,run_divi_runtime_synth.py,2026-03-25T08:19:18Z,unknown,x86_64,cpu,x86_64,synthetic,synthetic_n1000_d1000_noise3.0,runtime_dscale,1000,1000,3,0.01,0.99,3.0,20261325,4,divi,1,divi,1000.0,1.0,80,auto_entropy,1418.9385332046727,1.0,0.01,1.0,0.1,300,300,4,3,80,240,"[80, 160, 240]",0.8421748747196006,0.8635504915132793,nan,0.83,38,0.038,0.2543398141860962,0.22538085281848907,1945678.375,1891616.625,54061.75,1901311.125,44.367244720458984,21.147680438999487,2.1639091090000875,18.912711183000283,0.05189543100004812,0.06706027899963374,0.06304237061000094,857.17578125,ok,False,,,D,1000,nan,True
runtime_synth__synthetic_n1000_d1000_noise3.0__runtime_dscale__seed4__kmeans_oracle,run_divi_runtime_synth.py,2026-03-25T08:19:18Z,unknown,x86_64,cpu,x86_64,synthetic,synthetic_n1000_d1000_noise3.0,runtime_dscale,1000,1000,3,0.01,0.99,3.0,20261325,4,kmeans_oracle,nan,kmeans_oracle,nan,nan,nan,,nan,nan,nan,nan,nan,nan,nan,3,0,nan,nan,[],0.4369131472345216,0.4808987767564827,nan,0.643,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.369236,nan,0.369236,nan,nan,nan,857.17578125,ok,False,,,D,1000,nan,True
runtime_synth__synthetic_n1000_d1000_noise3.0__runtime_dscale__seed4__gmm_oracle,run_divi_runtime_synth.py,2026-03-25T08:19:20Z,unknown,x86_64,cpu,x86_64,synthetic,synthetic_n1000_d1000_noise3.0,runtime_dscale,1000,1000,3,0.01,0.99,3.0,20261325,4,gmm_oracle,nan,gmm_oracle,nan,nan,nan,,nan,nan,nan,nan,nan,nan,nan,3,0,nan,nan,[],0.3677442788379523,0.4407994556695497,nan,0.616,nan,nan,nan,nan,nan,nan,nan,nan,nan,2.384388,nan,2.384388,nan,nan,nan,761.93359375,ok,False,,,D,1000,nan,True
runtime_synth__synthetic_n1000_d1000_noise3.0__runtime_dscale__seed4__spkm,run_divi_runtime_synth.py,2026-03-25T08:19:22Z,unknown,x86_64,cpu,x86_64,synthetic,synthetic_n1000_d1000_noise3.0,runtime_dscale,1000,1000,3,0.01,0.99,3.0,20261325,4,spkm,nan,spkm,nan,nan,nan,,nan,nan,nan,nan,nan,nan,nan,3,0,nan,nan,[],0.9970015045323003,0.9938029489046497,nan,0.999,873,0.873,nan,nan,nan,nan,nan,nan,nan,1.57118,nan,1.57118,nan,nan,nan,761.93359375,ok,False,,,D,1000,nan,True
runtime_synth__synthetic_n1000_d2000_noise3.0__runtime_dscale__seed0__divi,run_divi_runtime_synth.py,2026-03-25T08:20:06Z,unknown,x86_64,cpu,x86_64,synthetic,synthetic_n1000_d2000_noise3.0,runtime_dscale,1000,2000,3,0.005,0.995,3.0,20262325,0,divi,1,divi,1000.0,1.0,80,auto_entropy,2837.8770664093454,1.0,0.01,1.0,0.1,300,300,4,3,80,240,"[80, 160, 240]",0.3648834606410615,0.48060152682381607,nan,0.558,70,0.035,0.2501315474510193,0.22470779716968536,3903484.25,3807885.25,95599.0,3814278.75,89.20550537109375,43.36347345000013,4.358072528999401,38.855897841000115,0.10273181599950476,0.14556711000022915,0.12951965947000038,990.81640625,ok,False,,,D,2000,nan,True
runtime_synth__synthetic_n1000_d2000_noise3.0__runtime_dscale__seed0__kmeans_oracle,run_divi_runtime_synth.py,2026-03-25T08:20:07Z,unknown,x86_64,cpu,x86_64,synthetic,synthetic_n1000_d2000_noise3.0,runtime_dscale,1000,2000,3,0.005,0.995,3.0,20262325,0,kmeans_oracle,nan,kmeans_oracle,nan,nan,nan,,nan,nan,nan,nan,nan,nan,nan,3,0,nan,nan,[],0.3780248232240663,0.4168475391886709,nan,0.654,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.109868,nan,1.109868,nan,nan,nan,990.8671875,ok,False,,,D,2000,nan,True
runtime_synth__synthetic_n1000_d2000_noise3.0__runtime_dscale__seed0__gmm_oracle,run_divi_runtime_synth.py,2026-03-25T08:20:20Z,unknown,x86_64,cpu,x86_64,synthetic,synthetic_n1000_d2000_noise3.0,runtime_dscale,1000,2000,3,0.005,0.995,3.0,20262325,0,gmm_oracle,nan,gmm_oracle,nan,nan,nan,,nan,nan,nan,nan,nan,nan,nan,3,0,nan,nan,[],0.3780248232240663,0.4168475391886709,nan,0.654,nan,nan,nan,nan,nan,nan,nan,nan,nan,12.952377,nan,12.952377,nan,nan,nan,995.60546875,ok,False,,,D,2000,nan,True
runtime_synth__synthetic_n1000_d2000_noise3.0__runtime_dscale__seed0__spkm,run_divi_runtime_synth.py,2026-03-25T08:20:21Z,unknown,x86_64,cpu,x86_64,synthetic,synthetic_n1000_d2000_noise3.0,runtime_dscale,1000,2000,3,0.005,0.995,3.0,20262325,0,spkm,nan,spkm,nan,nan,nan,,nan,nan,nan,nan,nan,nan,nan,3,0,nan,nan,[],0.9970015045323003,0.9938029489046497,nan,0.999,834,0.417,nan,nan,nan,nan,nan,nan,nan,1.805496,nan,1.805496,nan,nan,nan,995.60546875,ok,False,,,D,2000,nan,True
runtime_synth__synthetic_n1000_d2000_noise3.0__runtime_dscale__seed1__divi,run_divi_runtime_synth.py,2026-03-25T08:21:00Z,unknown,x86_64,cpu,x86_64,synthetic,synthetic_n1000_d2000_noise3.0,runtime_dscale,1000,2000,3,0.005,0.995,3.0,20262325,1,divi,1,divi,1000.0,1.0,80,auto_entropy,2837.8770664093454,1.0,0.01,1.0,0.1,300,300,4,3,80,240,"[80, 160, 240]",0.4319023182340527,0.5110443015114278,nan,0.663,67,0.0335,0.2501847445964813,0.22317099571228027,3903697.5,3806022.75,97674.75,3814310.0,89.38756561279297,38.48106600400024,3.50361076199988,34.855904065000686,0.09317175599971961,0.11691241900007299,0.11618634688333562,995.60546875,ok,False,,,D,2000,nan,True
runtime_synth__synthetic_n1000_d2000_noise3.0__runtime_dscale__seed1__kmeans_oracle,run_divi_runtime_synth.py,2026-03-25T08:21:01Z,unknown,x86_64,cpu,x86_64,synthetic,synthetic_n1000_d2000_noise3.0,runtime_dscale,1000,2000,3,0.005,0.995,3.0,20262325,1,kmeans_oracle,nan,kmeans_oracle,nan,nan,nan,,nan,nan,nan,nan,nan,nan,nan,3,0,nan,nan,[],0.3540902077465151,0.3643754008759563,nan,0.62,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.19782,nan,1.19782,nan,nan,nan,858.4609375,ok,False,,,D,2000,nan,True
runtime_synth__synthetic_n1000_d2000_noise3.0__runtime_dscale__seed1__gmm_oracle,run_divi_runtime_synth.py,2026-03-25T08:21:13Z,unknown,x86_64,cpu,x86_64,synthetic,synthetic_n1000_d2000_noise3.0,runtime_dscale,1000,2000,3,0.005,0.995,3.0,20262325,1,gmm_oracle,nan,gmm_oracle,nan,nan,nan,,nan,nan,nan,nan,nan,nan,nan,3,0,nan,nan,[],0.3357626803367899,0.3560759490402342,nan,0.619,nan,nan,nan,nan,nan,nan,nan,nan,nan,11.695888,nan,11.695888,nan,nan,nan,858.4609375,ok,False,,,D,2000,nan,True
runtime_synth__synthetic_n1000_d2000_noise3.0__runtime_dscale__seed1__spkm,run_divi_runtime_synth.py,2026-03-25T08:21:15Z,unknown,x86_64,cpu,x86_64,synthetic,synthetic_n1000_d2000_noise3.0,runtime_dscale,1000,2000,3,0.005,0.995,3.0,20262325,1,spkm,nan,spkm,nan,nan,nan,,nan,nan,nan,nan,nan,nan,nan,3,0,nan,nan,[],0.9970015045323003,0.9938029489046497,nan,0.999,834,0.417,nan,nan,nan,nan,nan,nan,nan,1.664041,nan,1.664041,nan,nan,nan,858.4609375,ok,False,,,D,2000,nan,True
runtime_synth__synthetic_n1000_d2000_noise3.0__runtime_dscale__seed2__divi,run_divi_runtime_synth.py,2026-03-25T08:21:55Z,unknown,x86_64,cpu,x86_64,synthetic,synthetic_n1000_d2000_noise3.0,runtime_dscale,1000,2000,3,0.005,0.995,3.0,20262325,2,divi,1,divi,1000.0,1.0,80,auto_entropy,2837.8770664093454,1.0,0.01,1.0,0.1,300,300,4,3,80,240,"[80, 160, 240]",0.8208883276796728,0.8413515068234446,nan,0.833,65,0.0325,0.24927319586277008,0.22388215363025665,3901789.75,3811422.0,90367.75,3813859.0,87.9306869506836,40.524189732000195,3.3043831639997734,37.034303900999475,0.09668527899975743,0.18146375800006354,0.12344767966999826,950.015625,ok,False,,,D,2000,nan,True
runtime_synth__synthetic_n1000_d2000_noise3.0__runtime_dscale__seed2__kmeans_oracle,run_divi_runtime_synth.py,2026-03-25T08:21:56Z,unknown,x86_64,cpu,x86_64,synthetic,synthetic_n1000_d2000_noise3.0,runtime_dscale,1000,2000,3,0.005,0.995,3.0,20262325,2,kmeans_oracle,nan,kmeans_oracle,nan,nan,nan,,nan,nan,nan,nan,nan,nan,nan,3,0,nan,nan,[],0.3418697982799202,0.40108764785784035,nan,0.557,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.927885,nan,0.927885,nan,nan,nan,950.015625,ok,False,,,D,2000,nan,True
runtime_synth__synthetic_n1000_d2000_noise3.0__runtime_dscale__seed2__gmm_oracle,run_divi_runtime_synth.py,2026-03-25T08:22:08Z,unknown,x86_64,cpu,x86_64,synthetic,synthetic_n1000_d2000_noise3.0,runtime_dscale,1000,2000,3,0.005,0.995,3.0,20262325,2,gmm_oracle,nan,gmm_oracle,nan,nan,nan,,nan,nan,nan,nan,nan,nan,nan,3,0,nan,nan,[],0.38572977971716715,0.40187123948476755,nan,0.628,nan,nan,nan,nan,nan,nan,nan,nan,nan,11.741676,nan,11.741676,nan,nan,nan,980.40625,ok,False,,,D,2000,nan,True
runtime_synth__synthetic_n1000_d2000_noise3.0__runtime_dscale__seed2__spkm,run_divi_runtime_synth.py,2026-03-25T08:22:10Z,unknown,x86_64,cpu,x86_64,synthetic,synthetic_n1000_d2000_noise3.0,runtime_dscale,1000,2000,3,0.005,0.995,3.0,20262325,2,spkm,nan,spkm,nan,nan,nan,,nan,nan,nan,nan,nan,nan,nan,3,0,nan,nan,[],0.9970015045323003,0.9938029489046497,nan,0.999,834,0.417,nan,nan,nan,nan,nan,nan,nan,1.668099,nan,1.668099,nan,nan,nan,980.40625,ok,False,,,D,2000,nan,True
runtime_synth__synthetic_n1000_d2000_noise3.0__runtime_dscale__seed3__divi,run_divi_runtime_synth.py,2026-03-25T08:22:49Z,unknown,x86_64,cpu,x86_64,synthetic,synthetic_n1000_d2000_noise3.0,runtime_dscale,1000,2000,3,0.005,0.995,3.0,20262325,3,divi,1,divi,1000.0,1.0,80,auto_entropy,2837.8770664093454,1.0,0.01,1.0,0.1,300,300,4,3,80,240,"[80, 160, 240]",0.7180697634709182,0.7513691348201769,nan,0.798,68,0.034,0.24978536367416382,0.22403758764266968,3902396.0,3809719.75,92676.25,3813686.0,88.71007537841797,39.81390040899987,3.3649859859997377,36.335969671000385,0.10758517500016751,0.10878913000033208,0.12111989890333462,1132.99609375,ok,False,,,D,2000,nan,True
runtime_synth__synthetic_n1000_d2000_noise3.0__runtime_dscale__seed3__kmeans_oracle,run_divi_runtime_synth.py,2026-03-25T08:22:50Z,unknown,x86_64,cpu,x86_64,synthetic,synthetic_n1000_d2000_noise3.0,runtime_dscale,1000,2000,3,0.005,0.995,3.0,20262325,3,kmeans_oracle,nan,kmeans_oracle,nan,nan,nan,,nan,nan,nan,nan,nan,nan,nan,3,0,nan,nan,[],0.36888592252060387,0.39675507330892945,nan,0.654,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.912915,nan,0.912915,nan,nan,nan,1132.99609375,ok,False,,,D,2000,nan,True
runtime_synth__synthetic_n1000_d2000_noise3.0__runtime_dscale__seed3__gmm_oracle,run_divi_runtime_synth.py,2026-03-25T08:23:02Z,unknown,x86_64,cpu,x86_64,synthetic,synthetic_n1000_d2000_noise3.0,runtime_dscale,1000,2000,3,0.005,0.995,3.0,20262325,3,gmm_oracle,nan,gmm_oracle,nan,nan,nan,,nan,nan,nan,nan,nan,nan,nan,3,0,nan,nan,[],0.4084505172440754,0.42628945822931724,nan,0.658,nan,nan,nan,nan,nan,nan,nan,nan,nan,11.449558,nan,11.449558,nan,nan,nan,1132.99609375,ok,False,,,D,2000,nan,True
runtime_synth__synthetic_n1000_d2000_noise3.0__runtime_dscale__seed3__spkm,run_divi_runtime_synth.py,2026-03-25T08:23:03Z,unknown,x86_64,cpu,x86_64,synthetic,synthetic_n1000_d2000_noise3.0,runtime_dscale,1000,2000,3,0.005,0.995,3.0,20262325,3,spkm,nan,spkm,nan,nan,nan,,nan,nan,nan,nan,nan,nan,nan,3,0,nan,nan,[],0.9970015045323003,0.9938029489046497,nan,0.999,834,0.417,nan,nan,nan,nan,nan,nan,nan,1.634357,nan,1.634357,nan,nan,nan,1132.99609375,ok,False,,,D,2000,nan,True
runtime_synth__synthetic_n1000_d2000_noise3.0__runtime_dscale__seed4__divi,run_divi_runtime_synth.py,2026-03-25T08:23:40Z,unknown,x86_64,cpu,x86_64,synthetic,synthetic_n1000_d2000_noise3.0,runtime_dscale,1000,2000,3,0.005,0.995,3.0,20262325,4,divi,1,divi,1000.0,1.0,80,auto_entropy,2837.8770664093454,1.0,0.01,1.0,0.1,300,300,4,3,80,240,"[80, 160, 240]",0.7362133427013928,0.7712202544971435,nan,0.799,73,0.0365,0.24900293350219727,0.22318178415298462,3902125.75,3807545.5,94580.25,3814451.75,87.67388153076172,36.17209742199975,3.4275080429997615,32.63371928300057,0.09356839900101477,0.10552688000007038,0.10877906427666857,759.65625,ok,False,,,D,2000,nan,True
runtime_synth__synthetic_n1000_d2000_noise3.0__runtime_dscale__seed4__kmeans_oracle,run_divi_runtime_synth.py,2026-03-25T08:23:41Z,unknown,x86_64,cpu,x86_64,synthetic,synthetic_n1000_d2000_noise3.0,runtime_dscale,1000,2000,3,0.005,0.995,3.0,20262325,4,kmeans_oracle,nan,kmeans_oracle,nan,nan,nan,,nan,nan,nan,nan,nan,nan,nan,3,0,nan,nan,[],0.3470959120370289,0.401287002512242,nan,0.584,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.007147,nan,1.007147,nan,nan,nan,759.65625,ok,False,,,D,2000,nan,True
runtime_synth__synthetic_n1000_d2000_noise3.0__runtime_dscale__seed4__gmm_oracle,run_divi_runtime_synth.py,2026-03-25T08:23:56Z,unknown,x86_64,cpu,x86_64,synthetic,synthetic_n1000_d2000_noise3.0,runtime_dscale,1000,2000,3,0.005,0.995,3.0,20262325,4,gmm_oracle,nan,gmm_oracle,nan,nan,nan,,nan,nan,nan,nan,nan,nan,nan,3,0,nan,nan,[],0.3470959120370289,0.401287002512242,nan,0.584,nan,nan,nan,nan,nan,nan,nan,nan,nan,15.713281,nan,15.713281,nan,nan,nan,759.65625,ok,False,,,D,2000,nan,True
runtime_synth__synthetic_n1000_d2000_noise3.0__runtime_dscale__seed4__spkm,run_divi_runtime_synth.py,2026-03-25T08:23:58Z,unknown,x86_64,cpu,x86_64,synthetic,synthetic_n1000_d2000_noise3.0,runtime_dscale,1000,2000,3,0.005,0.995,3.0,20262325,4,spkm,nan,spkm,nan,nan,nan,,nan,nan,nan,nan,nan,nan,nan,3,0,nan,nan,[],0.9970015045323003,0.9938029489046497,nan,0.999,834,0.417,nan,nan,nan,nan,nan,nan,nan,1.635159,nan,1.635159,nan,nan,nan,759.65625,ok,False,,,D,2000,nan,True
runtime_synth__synthetic_n1000_d5000_noise3.0__runtime_dscale__seed0__divi,run_divi_runtime_synth.py,2026-03-25T08:27:02Z,unknown,x86_64,cpu,x86_64,synthetic,synthetic_n1000_d5000_noise3.0,runtime_dscale,1000,5000,3,0.002,0.998,3.0,20265325,0,divi,1,divi,1000.0,1.0,80,auto_entropy,7094.692666023363,1.0,0.01,1.0,0.1,300,300,4,3,80,240,"[80, 160, 240]",0.0036793023344123123,0.0066141956819774665,nan,0.366,2345,0.469,0.46997880935668945,0.47993582487106323,9103683.0,8678853.0,424830.0,8822110.0,281.57257080078125,183.3182890400003,8.2529532869994,174.36492785799965,0.4468584540009033,0.6895483819998844,0.5812164261933321,1064.7109375,ok,False,,,D,5000,nan,True
runtime_synth__synthetic_n1000_d5000_noise3.0__runtime_dscale__seed0__kmeans_oracle,run_divi_runtime_synth.py,2026-03-25T08:27:04Z,unknown,x86_64,cpu,x86_64,synthetic,synthetic_n1000_d5000_noise3.0,runtime_dscale,1000,5000,3,0.002,0.998,3.0,20265325,0,kmeans_oracle,nan,kmeans_oracle,nan,nan,nan,,nan,nan,nan,nan,nan,nan,nan,3,0,nan,nan,[],0.022537814664677948,0.01982923115430939,nan,0.404,nan,nan,nan,nan,nan,nan,nan,nan,nan,2.311472,nan,2.311472,nan,nan,nan,1064.7109375,ok,False,,,D,5000,nan,True
runtime_synth__synthetic_n1000_d5000_noise3.0__runtime_dscale__seed0__gmm_oracle,run_divi_runtime_synth.py,2026-03-25T08:28:45Z,unknown,x86_64,cpu,x86_64,synthetic,synthetic_n1000_d5000_noise3.0,runtime_dscale,1000,5000,3,0.002,0.998,3.0,20265325,0,gmm_oracle,nan,gmm_oracle,nan,nan,nan,,nan,nan,nan,nan,nan,nan,nan,3,0,nan,nan,[],0.00027606501617159025,0.0035358839653075328,nan,0.348,nan,nan,nan,nan,nan,nan,nan,nan,nan,100.198709,nan,100.198709,nan,nan,nan,1078.85546875,ok,False,,,D,5000,nan,True
runtime_synth__synthetic_n1000_d5000_noise3.0__runtime_dscale__seed0__spkm,run_divi_runtime_synth.py,2026-03-25T08:28:49Z,unknown,x86_64,cpu,x86_64,synthetic,synthetic_n1000_d5000_noise3.0,runtime_dscale,1000,5000,3,0.002,0.998,3.0,20265325,0,spkm,nan,spkm,nan,nan,nan,,nan,nan,nan,nan,nan,nan,nan,3,0,nan,nan,[],0.9940120180601143,0.9876086482064032,nan,0.998,884,0.1768,nan,nan,nan,nan,nan,nan,nan,4.192139,nan,4.192139,nan,nan,nan,1078.85546875,ok,False,,,D,5000,nan,True
runtime_synth__synthetic_n1000_d5000_noise3.0__runtime_dscale__seed1__divi,run_divi_runtime_synth.py,2026-03-25T08:31:37Z,unknown,x86_64,cpu,x86_64,synthetic,synthetic_n1000_d5000_noise3.0,runtime_dscale,1000,5000,3,0.002,0.998,3.0,20265325,1,divi,1,divi,1000.0,1.0,80,auto_entropy,7094.692666023363,1.0,0.01,1.0,0.1,300,300,4,3,80,240,"[80, 160, 240]",0.020362236620813472,0.02076934892525102,nan,0.403,2338,0.4676,0.4700702130794525,0.4810125231742859,9103835.0,8692556.0,411279.0,8821728.0,282.10711669921875,167.93453606999992,7.872220998000557,159.4543314170005,0.5284903080000731,0.5983837470002982,0.5315144380566683,945.46484375,ok,False,,,D,5000,nan,True
